scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord,species_standard
Impatiens glandulifera Royle,65.96659,21.22281,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.64341,12.47773,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.78792,21.68208,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.03936,15.60817,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.77843,20.07652,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.6388,15.81353,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.9152,14.07961,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.34379,14.59044,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.80285,15.84989,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.27317,14.52698,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.36278,11.60593,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.8183,15.0013,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.74408,15.4632,2020,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.02625,14.50433,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.43344,21.69613,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.78092,14.14458,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.58088,21.77318,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.57147,22.21708,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.3324,16.32246,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.06518,17.42584,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.25833,14.08111,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.69172,14.11473,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.15987,14.05999,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.1221,17.77895,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.57803,20.85642,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.87448,16.05511,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.91167,14.06836,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71959,14.58527,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59645,15.93633,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.83379,13.52472,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.82193,14.10308,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.7817,14.13711,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.9147,14.08151,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.83313,12.72011,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.86028,22.28252,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.99536,20.10148,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.4206,11.97788,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.62531,13.43452,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.08779,17.2786,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.91073,19.82726,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.57395,13.36397,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.34695,17.04286,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.42485,12.03894,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.34062,21.50679,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,66.23552,23.67794,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.58129,13.43156,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47872,16.06317,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52067,13.35137,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.63022,14.95257,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53295,13.37208,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59195,16.5086,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.0949,13.54403,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,66.38817,23.6421,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.83438,20.22365,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.18766,13.14255,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.63923,12.60754,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.76822,21.70508,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.53174,13.30296,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.48087,13.3333,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.96491,12.86256,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.96442,12.86349,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3441,14.58925,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.64846,16.13504,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.10456,14.20342,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.91733,13.8428,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.57124,22.2162,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.17201,16.83976,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.82747,14.1438,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.39937,13.83538,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.59081,13.3804,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.64225,12.03034,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.60711,19.42627,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.64226,17.90762,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.6229,17.97384,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.66726,17.04634,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.84318,17.62383,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.17869,14.04902,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59127,16.5104,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76745,11.98243,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.61723,17.91332,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.78143,20.31684,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.64533,12.35413,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.43403,13.68836,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.67114,16.4801,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.21743,13.91927,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.30635,17.16378,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.51383,13.31239,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.80067,21.73014,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71315,17.09269,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.63165,13.43561,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27276,15.78345,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.02333,15.67833,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.71632,20.31089,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.32684,15.67614,1991,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.39228,13.6579,2009,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.54767,16.25253,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27143,15.78435,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.63254,13.43765,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.82597,15.94304,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.30512,15.75719,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59122,16.51004,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.2311,15.2976,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.61789,17.9133,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.6383,12.6253,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.72821,14.99914,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.6063,22.152,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.62143,17.39796,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.57693,13.37308,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.01075,14.47845,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.59628,13.38618,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.07092,14.48063,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.80795,21.66132,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71295,12.95738,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52854,13.37436,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3404,14.59103,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.18799,14.04758,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.63226,13.43562,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,66.64985,23.8604,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.34202,14.46913,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.17372,14.05364,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.69708,21.77496,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.93904,17.51745,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.55151,15.38503,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3428,14.59012,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.40042,15.80304,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.169670000000004,14.05001,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.41954,18.30759,2020,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47697,13.50349,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.6562,12.10942,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.63356,17.97438,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.82862,14.14402,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.09425,14.20967,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.1782,18.55738,2016,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.77752,14.14027,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52262,13.29039,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.61481,16.89627,2005,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.40072,15.80204,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.55421,13.34611,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.73698,20.90849,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.02427,14.45387,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.11926,15.80382,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.61427,16.17681,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.32059,18.70153,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.62994,13.43272,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.68474,16.34648,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.38015,18.45896,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.72494,12.9818,2019,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76341,14.15081,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.63118,17.96826,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.80611,12.07221,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.75765,15.40747,2020,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.31479,14.4821,2004,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.3039,14.57686,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.29549,15.90654,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.93848,16.2811,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.82555,16.12051,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.46785,11.68191,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.75771,13.23988,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.44774,13.55507,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.70715,12.79528,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.25476,12.858,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73958,12.10198,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.13635,13.95175,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.50683,13.30668,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.58344,19.4444,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.725,12.98305,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.57901,22.24945,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.84213,21.69502,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.58573,11.9478,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38151,14.47278,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.18168,14.07642,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.37975,14.47595,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.62116,17.94308,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75502,14.13643,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.6409,22.2443,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38333,13.39711,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.18054,16.83534,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.6751,17.17353,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73362,12.05386,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38151,14.47585,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27384,15.78402,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.78239,14.14043,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.7058,16.20001,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.64336,22.02162,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.84016,11.81357,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.06333,17.54098,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.8633,14.14808,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.62452,17.95251,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.80684,11.74201,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.61752,17.91363,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.2621,17.14824,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.02695,13.55004,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.52796,16.31156,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.7741,13.07387,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.67158,17.17726,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.04201,16.06981,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.30508,14.5182,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.32292,14.44695,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.67995,16.11428,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.51494,15.71307,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.98817,14.09556,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.59946,22.25079,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71761,13.12161,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.62118,13.2333,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.72229,17.13358,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.73309,12.04898,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75602,12.94056,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.71379,16.1587,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.02399,16.32959,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.46541,17.53232,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.41714,13.54057,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.41559,15.78523,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.61515,21.22083,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71184,17.09596,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.81664,20.27861,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.55846,15.47734,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.72037,12.66866,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.39596,13.53062,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.37143,16.86034,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57405,16.37949,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.68673,15.11083,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.69602,16.2253,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.65629,17.05301,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.82455,20.2402,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.99943,12.75996,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.2483,15.22005,2020,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.12193,12.24608,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.68877,11.94956,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.30899,18.80145,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.27958,18.88221,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.55606,12.3065,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.71241,17.09597,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.07495,14.77279,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.16877,14.58761,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.77776,12.26211,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.223,14.13342,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.78688,13.10995,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.33794,15.02669,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.05184,15.93936,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.56335,15.11593,2020,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.76028,12.94259,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.03945,15.60737,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57297,16.3798,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.17601,14.60462,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.89624,11.81777,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52687,13.31945,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.98734,14.09462,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.70111,12.01562,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.54081,13.32168,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.75284,14.12404,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.8331,13.55281,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.93241,16.57978,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.50354,13.29385,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47974,16.06218,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52894,13.31529,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.16719,14.5917,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.38109,14.47489,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.84361,13.93936,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.51013,13.31921,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.34325,17.0263,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.47893,16.06293,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.12514,11.7104,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.70037,12.01377,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.26326,12.83976,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,61.74831,17.13092,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.82993,20.30937,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.63667,17.9061,2021,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.2716,15.78416,2021,HUMAN_OBSERVATION,Impatiens glandulifera
