scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord
Heracleum mantegazzianum Sommier & Levier,59.32611,18.62235,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34045,18.62353,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.32446,18.39902,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.37056,18.64363,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.3439,18.71175,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.27537,18.64272,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33178,13.67124,2015,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33185,13.67141,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.63922,17.49221,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.56744,17.48862,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.79268,12.0983,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.61689,16.98963,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.61463,17.3758,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.55007,17.36926,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.73743,17.31575,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.66525,17.34623,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.66703,16.295,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.17272,16.96993,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90339,17.0713,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.06042,16.98034,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.03994,16.96167,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.19715,17.14028,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.21103,17.18774,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.18061,17.17746,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.9154,16.82504,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90095,17.04439,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.01899,16.77623,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.64133,17.39988,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.57334,17.4549,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.53527,17.41107,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.58847,17.4648,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.33587,18.4336,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.3306,18.42774,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.33401,18.43708,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.18457,18.17088,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.21963,18.26726,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.24337,18.1968,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.16797,18.19492,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.3083,18.23049,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.26676,18.33948,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.25221,18.52988,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.36404,18.32347,1992,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.27845,18.47601,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.02384,18.06789,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.11285,18.06139,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.06522,18.06353,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.09916,17.96695,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.06385,18.03829,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.28986,17.94517,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.21327,17.90589,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.28841,18.2869,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.38313,18.539,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.36446,18.53019,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.37164,18.1536,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.39809,18.18091,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.15994,18.51864,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.18147,18.38519,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.34403,18.56291,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.07342,18.20963,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.73033,12.96043,1986,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72045,13.30357,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72117,13.3037,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72225,13.30379,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.729,13.31373,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7228,13.30459,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.9854,13.53692,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72782,13.31298,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72073,13.30423,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72152,13.30317,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72808,13.31279,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7228,13.30426,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72028,13.30426,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72427,13.30617,2011,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.8099,13.27113,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78316,13.29991,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.63742,14.14874,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.65294,14.18887,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.63094,14.13389,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.05131,14.61667,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41571,13.811,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41313,13.81357,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41488,13.81292,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7821,12.0855,1987,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81642,18.91801,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40193,13.83379,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.98026,18.89056,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41232,13.85457,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.11332,18.8063,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.06919,18.77174,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.91811,18.93535,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.97032,18.81485,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.97121,18.81494,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.97077,18.81408,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40227,13.83215,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.99321,18.83486,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.96845,18.61403,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.51603,14.348,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.13727,18.77967,1996,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.71068,18.35064,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.61722,18.4446,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.76303,18.72673,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.74448,18.36745,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.64365,18.42539,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.76358,19.29307,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.66065,18.77018,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.37881,13.88142,2005,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.5185,13.89559,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.71904,18.5522,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.72924,18.58683,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.58001,13.08879,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.83718,18.44772,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.64851,18.94036,2005,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.67895,19.01842,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59439,18.91228,2006,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.55873,17.43232,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.56997,14.33519,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.68414,13.07131,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22236,14.81783,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22299,14.82112,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7082,11.7882,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.83624,18.64229,1998,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.94971,15.78668,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25421,18.04987,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.6315,16.47281,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.81509,20.2815,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.81209,20.28317,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21649,15.28876,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.80576,17.83773,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22566,17.94066,2016,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70657,11.78877,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70181,11.80895,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90266,17.65247,2018,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.46839,13.7756,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21575,12.55186,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25417,12.55369,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.2209,12.5528,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.23251,12.54681,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21926,12.55213,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21834,12.55294,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.27585,12.51384,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.27199,12.5223,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21814,12.69351,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.27211,12.51269,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21546,12.6726,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.26031,12.61517,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22947,12.54554,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25608,12.5545,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.14593,12.56793,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21539,12.57907,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.18313,12.67308,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25287,12.55557,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21069,12.69024,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25137,12.55635,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.15206,12.56978,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.13902,12.59007,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.28708,12.49006,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20463,12.61303,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.27842,12.5093,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.28157,12.49899,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21432,12.55892,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20059,12.58031,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.23605,12.54796,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20062,12.58163,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22162,12.75303,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21702,12.67046,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.25436,12.55747,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.26571,12.53462,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21647,12.69316,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22836,12.53942,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.23593,12.54773,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.58274,14.32666,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21802,12.77641,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21629,12.78445,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.2118,12.79704,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20483,12.81481,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21548,12.79187,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21437,12.79207,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21233,12.80604,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21464,12.79156,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21833,12.78311,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21197,12.79646,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19656,12.82761,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21387,12.79647,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.19122,12.82934,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21317,12.79244,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20132,12.81934,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21794,12.77195,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21384,12.79116,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21221,12.79911,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21104,12.80098,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.2067,12.81441,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20381,12.81254,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20497,12.81719,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20329,12.81131,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.20166,12.80906,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21463,12.79024,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.21526,12.79411,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90266,17.65247,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.67694,16.25404,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.59367,13.141,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.58716,13.14325,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.5343,13.067,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33016,11.90474,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.65471,11.9009,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.4927,17.84043,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.30934,15.61045,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,61.18525,17.17284,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.86552,13.71684,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,65.25949,19.62955,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.75219,12.00881,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.37189,16.16236,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.7105,15.3051,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.92256,14.74926,2012,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.92546,14.71178,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.48917,12.27579,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.96177,12.19973,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.8104,13.27432,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.48901,12.27601,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73099,13.31769,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80751,13.24501,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.02503,16.25184,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81251,17.64089,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.18692,17.99566,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,62.32502,17.368,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.54991,16.53128,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.53022,14.35237,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33121,11.90916,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.57759,14.14933,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.84314,15.75452,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.80737,17.50978,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.3777,17.93848,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70869,11.78683,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.11442,17.00095,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.63652,16.56075,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.70754,16.44619,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.38344,15.78105,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.34435,13.65759,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.33797,13.36116,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.36922,13.2062,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.11367,18.05342,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.10489,18.04505,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.66861,16.27631,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.70719,11.79329,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.92979,17.77346,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.97326,18.28478,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.94666,18.16823,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.85085,17.57963,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.90122,18.38845,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.7126,17.6434,2001,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.8844,17.62072,2005,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.8368,17.41479,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81499,17.36204,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.71652,17.80536,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.87103,17.80034,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.92985,17.76989,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.83249,17.73561,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.68214,17.82284,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.75213,17.76657,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.78777,17.66178,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.91013,17.57743,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.91457,17.58124,1994,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.80577,17.83734,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.95831,17.90406,2000,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.83538,17.65908,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.95258,18.13822,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.94028,18.12303,1995,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.83187,17.66163,1997,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.85575,17.80121,1993,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.97219,17.98912,2002,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.94973,17.87846,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.99943,17.47645,2004,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.74478,17.65406,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.36866,17.38111,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.34697,17.46701,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.40407,17.87644,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.19356,17.38534,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.38186,17.24575,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.47365,17.72628,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.26883,17.60763,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.31134,17.71312,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.17705,17.68731,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.4365,17.33716,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.23159,17.70306,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.50963,18.01244,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.43768,17.79137,1999,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.35594,17.53814,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.33009,17.21812,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.40034,17.88527,2003,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.43994,17.35004,1991,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.875918,16.428757,NA,PRESERVED_SPECIMEN
Heracleum mantegazzianum Sommier & Levier,58.046543,14.989964,1950,PRESERVED_SPECIMEN
